timestamp,battery_pct,system_load_w,battery_charge_w,total_in_w,plug_a,charger_temp_note
19:13:13,80,7.3,0.0,7.3,0.00,
19:13:14,80,7.3,0.0,7.3,0.00,
19:13:15,80,7.3,0.0,7.3,0.00,
19:13:16,80,7.3,0.0,7.3,0.00,
19:13:17,80,7.3,0.0,7.3,0.00,
19:13:18,80,7.3,0.0,7.3,0.00,
19:13:20,80,7.3,0.0,7.3,0.00,
19:13:21,80,7.3,0.0,7.3,0.00,
19:13:22,80,7.3,0.0,7.3,0.00,
19:13:23,80,7.3,0.0,7.3,0.00,
19:13:24,80,7.3,0.0,7.3,0.00,
19:13:25,80,7.3,0.0,7.3,0.00,
19:13:26,80,7.3,0.0,7.3,0.00,
19:13:27,80,7.3,0.0,7.3,0.00,
19:13:28,80,7.3,0.0,7.3,0.00,
19:13:29,80,7.3,0.0,7.3,0.00,
19:13:30,80,7.3,0.0,7.3,0.00,
19:13:31,80,7.3,0.0,7.3,0.00,
19:13:32,80,7.3,0.0,7.3,0.00,
19:13:33,80,7.3,0.0,7.3,0.00,
19:13:34,80,7.3,0.0,7.3,0.00,
19:13:35,80,7.3,0.0,7.3,0.00,
19:13:36,80,7.3,0.0,7.3,0.00,
19:13:37,80,7.3,0.0,7.3,0.00,
19:13:38,80,7.3,0.0,7.3,0.00,
19:13:39,80,7.3,0.0,7.3,0.00,
19:13:40,80,7.3,0.0,7.3,0.00,
19:13:41,80,7.3,0.0,7.3,0.00,
19:13:43,80,7.3,0.0,7.3,0.00,
19:13:44,80,7.3,0.0,7.3,0.00,
19:13:45,80,7.3,0.0,7.3,0.00,
19:13:46,80,7.3,0.0,7.3,0.00,
19:13:47,80,7.3,0.0,7.3,0.00,
19:13:48,80,7.3,0.0,7.3,0.00,
19:13:49,80,7.3,0.0,7.3,0.00,
19:13:50,80,7.3,0.0,7.3,0.00,
19:13:51,80,6.6,0.0,6.6,0.00,
19:13:52,80,6.6,0.0,6.6,0.00,
19:13:53,80,6.6,0.0,6.6,0.00,
19:13:54,80,6.6,0.0,6.6,0.00,
19:13:55,80,6.6,0.0,6.6,0.00,
19:13:56,80,6.6,0.0,6.6,0.00,
19:13:57,80,6.6,0.0,6.6,0.00,
19:13:58,80,6.6,0.0,6.6,0.00,
19:13:59,80,6.6,0.0,6.6,0.00,
19:14:00,80,6.6,0.0,6.6,0.00,
19:14:01,80,6.6,0.0,6.6,0.00,
19:14:02,80,6.6,0.0,6.6,0.00,
19:14:03,80,6.6,0.0,6.6,0.00,
19:14:04,80,6.6,0.0,6.6,0.00,
19:14:05,80,6.6,0.0,6.6,0.00,
19:14:06,80,6.6,0.0,6.6,0.00,
19:14:08,80,6.6,0.0,6.6,0.00,
19:14:09,80,6.6,0.0,6.6,0.00,
19:14:10,80,6.6,0.0,6.6,0.00,
19:14:11,80,6.6,0.0,6.6,0.00,
19:14:12,80,6.6,0.0,6.6,0.00,
19:14:13,80,6.6,0.0,6.6,0.00,
19:14:14,80,6.6,0.0,6.6,0.00,
19:14:15,80,6.6,0.0,6.6,0.00,
19:14:16,80,6.6,0.0,6.6,0.00,
19:14:17,80,6.6,0.0,6.6,0.00,
19:14:18,80,6.6,0.0,6.6,0.00,
19:14:19,80,6.6,0.0,6.6,0.00,
19:14:20,80,6.6,0.0,6.6,0.00,
19:14:21,80,6.6,0.0,6.6,0.00,
19:14:22,80,6.6,0.0,6.6,0.00,
19:14:23,80,6.6,0.0,6.6,0.00,
19:14:24,80,6.6,0.0,6.6,0.00,
19:14:25,80,6.6,0.0,6.6,0.00,
19:14:26,80,6.6,0.0,6.6,0.00,
19:14:27,80,6.6,0.0,6.6,0.00,
19:14:28,80,6.6,0.0,6.6,0.00,
19:14:29,80,6.6,0.0,6.6,0.00,
19:14:31,80,6.6,0.0,6.6,0.00,
19:14:32,80,6.6,0.0,6.6,0.00,
19:14:33,80,6.6,0.0,6.6,0.00,
19:14:34,80,6.6,0.0,6.6,0.00,
19:14:35,80,6.6,0.0,6.6,0.00,
19:14:36,80,6.6,0.0,6.6,0.00,
19:14:37,80,6.6,0.0,6.6,0.00,
19:14:38,80,6.6,0.0,6.6,0.00,
19:14:39,80,6.6,0.0,6.6,0.00,
19:14:40,80,6.6,0.0,6.6,0.00,
19:14:41,80,6.6,0.0,6.6,0.00,
19:14:42,80,6.6,0.0,6.6,0.00,
19:14:43,80,6.6,0.0,6.6,0.00,
19:14:44,80,6.6,0.0,6.6,0.00,
19:14:45,80,6.6,0.0,6.6,0.00,
19:14:46,80,6.6,0.0,6.6,0.00,
19:14:47,80,6.6,0.0,6.6,0.00,
19:14:48,80,6.6,0.0,6.6,0.00,
19:14:49,80,6.6,0.0,6.6,0.00,
19:14:50,80,6.6,0.0,6.6,0.00,
19:14:51,80,3.9,0.0,3.9,0.00,
19:14:52,80,3.9,0.0,3.9,0.00,
19:14:53,80,3.9,0.0,3.9,0.00,
19:14:55,80,3.9,0.0,3.9,0.00,
19:14:56,80,3.9,0.0,3.9,0.00,
19:14:57,80,3.9,0.0,3.9,0.00,
19:14:58,80,3.9,0.0,3.9,0.00,
19:14:59,80,3.9,0.0,3.9,0.00,
19:15:00,80,3.9,0.0,3.9,0.00,
19:15:01,80,3.9,0.0,3.9,0.00,
19:15:02,80,3.9,0.0,3.9,0.00,
19:15:03,80,3.9,0.0,3.9,0.00,
19:15:04,80,3.9,0.0,3.9,0.00,
19:15:05,80,3.9,0.0,3.9,0.00,
19:15:06,80,3.9,0.0,3.9,0.00,
19:15:07,80,3.9,0.0,3.9,0.00,
19:15:08,80,3.9,0.0,3.9,0.00,
19:15:09,80,3.9,0.0,3.9,0.00,
19:15:10,80,3.9,0.0,3.9,0.00,
19:15:11,80,3.9,0.0,3.9,0.00,
19:15:12,80,3.9,0.0,3.9,0.00,
19:15:13,80,3.9,0.0,3.9,0.00,
19:15:14,80,3.9,0.0,3.9,0.00,
19:15:15,80,3.9,0.0,3.9,0.00,
19:15:16,80,3.9,0.0,3.9,0.00,
19:15:18,80,3.9,0.0,3.9,0.00,
19:15:19,80,3.9,0.0,3.9,0.00,
19:15:20,80,3.9,0.0,3.9,0.00,
19:15:21,80,3.9,0.0,3.9,0.00,
19:15:22,80,3.9,0.0,3.9,0.00,
19:15:23,80,3.9,0.0,3.9,0.00,
19:15:24,80,3.9,0.0,3.9,0.00,
19:15:25,80,3.9,0.0,3.9,0.00,
19:15:26,80,3.9,0.0,3.9,0.00,
19:15:27,80,3.9,0.0,3.9,0.00,
19:15:28,80,3.9,0.0,3.9,0.00,
19:15:29,80,3.9,0.0,3.9,0.00,
19:15:30,80,3.9,0.0,3.9,0.00,
19:15:31,80,3.9,0.0,3.9,0.00,
19:15:32,80,3.9,0.0,3.9,0.00,
19:15:33,80,3.9,0.0,3.9,0.00,
19:15:34,80,3.9,0.0,3.9,0.00,
19:15:35,80,3.9,0.0,3.9,0.00,
19:15:36,80,3.9,0.0,3.9,0.00,
19:15:37,80,3.9,0.0,3.9,0.00,
19:15:38,80,3.9,0.0,3.9,0.00,
19:15:39,80,3.9,0.0,3.9,0.00,
19:15:41,80,3.9,0.0,3.9,0.00,
19:15:42,80,3.9,0.0,3.9,0.00,
19:15:43,80,3.9,0.0,3.9,0.00,
19:15:44,80,3.9,0.0,3.9,0.00,
19:15:45,80,3.9,0.0,3.9,0.00,
19:15:46,80,3.9,0.0,3.9,0.00,
19:15:47,80,3.9,0.0,3.9,0.00,
19:15:48,80,3.9,0.0,3.9,0.00,
19:15:49,80,3.9,0.0,3.9,0.00,
19:15:50,80,3.9,0.0,3.9,0.00,
19:15:51,80,3.4,0.0,3.4,0.00,
19:15:52,80,3.4,0.0,3.4,0.00,
19:15:53,80,3.4,0.0,3.4,0.00,
19:15:54,80,3.4,0.0,3.4,0.00,
19:15:55,80,3.4,0.0,3.4,0.00,
19:15:56,80,3.4,0.0,3.4,0.00,
19:15:57,80,3.4,0.0,3.4,0.00,
19:15:58,80,3.4,0.0,3.4,0.00,
19:15:59,80,3.4,0.0,3.4,0.00,
19:16:00,80,3.4,0.0,3.4,0.00,
19:16:01,80,3.4,0.0,3.4,0.00,
19:16:02,80,3.4,0.0,3.4,0.00,
19:16:04,80,3.4,0.0,3.4,0.00,
19:16:05,80,3.4,0.0,3.4,0.00,
19:16:06,80,3.4,0.0,3.4,0.00,
19:16:07,80,3.4,0.0,3.4,0.00,
19:16:08,80,3.4,0.0,3.4,0.00,
19:16:09,80,3.4,0.0,3.4,0.00,
19:16:10,80,3.4,0.0,3.4,0.00,
19:16:11,80,3.4,0.0,3.4,0.00,
19:16:12,80,3.4,0.0,3.4,0.00,
19:16:13,80,3.4,0.0,3.4,0.00,
19:16:14,80,3.4,0.0,3.4,0.00,
19:16:15,80,3.4,0.0,3.4,0.00,
19:16:16,80,3.4,0.0,3.4,0.00,
19:16:17,80,3.4,0.0,3.4,0.00,
19:16:18,80,3.4,0.0,3.4,0.00,
19:16:19,80,3.4,0.0,3.4,0.00,
19:16:20,80,3.4,0.0,3.4,0.00,
19:16:21,80,3.4,0.0,3.4,0.00,
19:16:22,80,3.4,0.0,3.4,0.00,
19:16:23,80,3.4,0.0,3.4,0.00,
19:16:24,80,3.4,0.0,3.4,0.00,
19:16:25,80,3.4,0.0,3.4,0.00,
19:16:26,80,3.4,0.0,3.4,0.00,
19:16:28,80,3.4,0.0,3.4,0.00,
19:16:29,80,3.4,0.0,3.4,0.00,
19:16:30,80,3.4,0.0,3.4,0.00,
19:16:31,80,3.4,0.0,3.4,0.00,
19:16:32,80,3.4,0.0,3.4,0.00,
19:16:33,80,3.4,0.0,3.4,0.00,
19:16:34,80,3.4,0.0,3.4,0.00,
19:16:35,80,3.4,0.0,3.4,0.00,
19:16:36,80,3.4,0.0,3.4,0.00,
19:16:37,80,3.4,0.0,3.4,0.00,
19:16:38,80,3.4,0.0,3.4,0.00,
19:16:39,80,3.4,0.0,3.4,0.00,
19:16:40,80,3.4,0.0,3.4,0.00,
19:16:41,80,3.4,0.0,3.4,0.00,
19:16:42,80,3.4,0.0,3.4,0.00,
19:16:43,80,3.4,0.0,3.4,0.00,
19:16:44,80,3.4,0.0,3.4,0.00,
19:16:45,80,3.4,0.0,3.4,0.00,
19:16:46,80,3.4,0.0,3.4,0.00,
19:16:47,80,3.4,0.0,3.4,0.00,
19:16:48,80,3.4,0.0,3.4,0.00,
19:16:49,80,3.4,0.0,3.4,0.00,
19:16:50,80,3.4,0.0,3.4,0.00,
19:16:52,80,3.2,0.0,3.2,0.00,
19:16:53,80,3.2,0.0,3.2,0.00,
19:16:54,80,3.2,0.0,3.2,0.00,
19:16:55,80,3.2,0.0,3.2,0.00,
19:16:56,80,3.2,0.0,3.2,0.00,
19:16:57,80,3.2,0.0,3.2,0.00,
19:16:58,80,3.2,0.0,3.2,0.00,
19:16:59,80,3.2,0.0,3.2,0.00,
19:17:00,80,3.2,0.0,3.2,0.00,
19:17:01,80,3.2,0.0,3.2,0.00,
19:17:02,80,3.2,0.0,3.2,0.00,
19:17:03,80,3.2,0.0,3.2,0.00,
19:17:04,80,3.2,0.0,3.2,0.00,
19:17:05,80,3.2,0.0,3.2,0.00,
19:17:06,80,3.2,0.0,3.2,0.00,
19:17:07,80,3.2,0.0,3.2,0.00,
19:17:08,80,3.2,0.0,3.2,0.00,
19:17:09,80,3.2,0.0,3.2,0.00,
19:17:10,80,3.2,0.0,3.2,0.00,
19:17:11,80,3.2,0.0,3.2,0.00,
19:17:12,80,3.2,0.0,3.2,0.00,
19:17:13,80,3.2,0.0,3.2,0.00,
19:17:15,80,3.2,0.0,3.2,0.00,
19:17:16,80,3.2,0.0,3.2,0.00,
19:17:17,80,3.2,0.0,3.2,0.00,
19:17:18,80,3.2,0.0,3.2,0.00,
19:17:19,80,3.2,0.0,3.2,0.00,
19:17:20,80,3.2,0.0,3.2,0.00,
19:17:21,80,3.2,0.0,3.2,0.00,
19:17:22,80,3.2,0.0,3.2,0.00,
19:17:23,80,3.2,0.0,3.2,0.00,
19:17:24,80,3.2,0.0,3.2,0.00,
19:17:25,80,3.2,0.0,3.2,0.00,
19:17:26,80,3.2,0.0,3.2,0.00,
19:17:27,80,3.2,0.0,3.2,0.00,
19:17:28,80,3.2,0.0,3.2,0.00,
19:17:29,80,3.2,0.0,3.2,0.00,
19:17:30,80,3.2,0.0,3.2,0.00,
19:17:31,80,3.2,0.0,3.2,0.00,
19:17:32,80,3.2,0.0,3.2,0.00,
19:17:33,80,3.2,0.0,3.2,0.00,
19:17:34,80,3.2,0.0,3.2,0.00,
19:17:35,80,3.2,0.0,3.2,0.00,
19:17:36,80,3.2,0.0,3.2,0.00,
19:17:37,80,3.2,0.0,3.2,0.00,
19:17:39,80,3.2,0.0,3.2,0.00,
19:17:40,80,3.2,0.0,3.2,0.00,
19:17:41,80,3.2,0.0,3.2,0.00,
19:17:42,80,3.2,0.0,3.2,0.00,
19:17:43,80,3.2,0.0,3.2,0.00,
19:17:44,80,3.2,0.0,3.2,0.00,
19:17:45,80,3.2,0.0,3.2,0.00,
19:17:46,80,3.2,0.0,3.2,0.00,
19:17:47,80,3.2,0.0,3.2,0.00,
19:17:48,80,3.2,0.0,3.2,0.00,
19:17:49,80,3.2,0.0,3.2,0.00,
19:17:50,80,3.2,0.0,3.2,0.00,
19:17:51,80,3.4,0.0,3.4,0.00,
19:17:52,80,3.4,0.0,3.4,0.00,
19:17:53,80,3.4,0.0,3.4,0.00,
19:17:54,80,3.4,0.0,3.4,0.00,
19:17:55,80,3.4,0.0,3.4,0.00,
19:17:56,80,3.4,0.0,3.4,0.00,
19:17:57,80,3.4,0.0,3.4,0.00,
19:17:58,80,3.4,0.0,3.4,0.00,
19:17:59,80,3.4,0.0,3.4,0.00,
19:18:00,80,3.4,0.0,3.4,0.00,
19:18:01,80,3.4,0.0,3.4,0.00,
19:18:02,80,3.4,0.0,3.4,0.00,
19:18:04,80,3.4,0.0,3.4,0.00,
19:18:05,80,3.4,0.0,3.4,0.00,
19:18:06,80,3.4,0.0,3.4,0.00,
19:18:07,80,3.4,0.0,3.4,0.00,
19:18:08,80,3.4,0.0,3.4,0.00,
19:18:09,80,3.4,0.0,3.4,0.00,
19:18:10,80,3.4,0.0,3.4,0.00,
19:18:11,80,3.4,0.0,3.4,0.00,
19:18:12,80,3.4,0.0,3.4,0.00,
19:18:13,80,3.4,0.0,3.4,0.00,
19:18:14,80,3.4,0.0,3.4,0.00,
19:18:15,80,3.4,0.0,3.4,0.00,
19:18:16,80,3.4,0.0,3.4,0.00,
19:18:17,80,3.4,0.0,3.4,0.00,
19:18:18,80,3.4,0.0,3.4,0.00,
19:18:19,80,3.4,0.0,3.4,0.00,
19:18:20,80,3.4,0.0,3.4,0.00,
19:18:21,80,3.4,0.0,3.4,0.00,
19:18:22,80,3.4,0.0,3.4,0.00,
19:18:23,80,3.4,0.0,3.4,0.00,
19:18:24,80,3.4,0.0,3.4,0.00,
19:18:25,80,3.4,0.0,3.4,0.00,
19:18:26,80,3.4,0.0,3.4,0.00,
19:18:28,80,3.4,0.0,3.4,0.00,
19:18:29,80,3.4,0.0,3.4,0.00,
19:18:30,80,3.4,0.0,3.4,0.00,
19:18:31,80,3.4,0.0,3.4,0.00,
19:18:32,80,3.4,0.0,3.4,0.00,
19:18:33,80,3.4,0.0,3.4,0.00,
19:18:34,80,3.4,0.0,3.4,0.00,
19:18:35,80,3.4,0.0,3.4,0.00,
19:18:36,80,3.4,0.0,3.4,0.00,
19:18:37,80,3.4,0.0,3.4,0.00,
19:18:38,80,3.4,0.0,3.4,0.00,
19:18:39,80,3.4,0.0,3.4,0.00,
19:18:40,80,3.4,0.0,3.4,0.00,
19:18:41,80,3.4,0.0,3.4,0.00,
19:18:42,80,3.4,0.0,3.4,0.00,
19:18:43,80,3.4,0.0,3.4,0.00,
19:18:44,80,3.4,0.0,3.4,0.00,
19:18:45,80,3.4,0.0,3.4,0.00,
19:18:46,80,3.4,0.0,3.4,0.00,
19:18:47,80,3.4,0.0,3.4,0.00,
19:18:48,80,3.4,0.0,3.4,0.00,
19:18:49,80,3.4,0.0,3.4,0.00,
19:18:50,80,3.4,0.0,3.4,0.00,
19:18:52,80,11.0,0.0,11.0,0.00,
19:18:53,80,11.0,0.0,11.0,0.00,
19:18:54,80,11.0,0.0,11.0,0.00,
19:18:55,80,11.0,0.0,11.0,0.00,
19:18:56,80,11.0,0.0,11.0,0.00,
19:18:57,80,11.0,0.0,11.0,0.00,
19:18:58,80,11.0,0.0,11.0,0.00,
19:18:59,80,11.0,0.0,11.0,0.00,
19:19:00,80,11.0,0.0,11.0,0.00,
19:19:01,80,11.0,0.0,11.0,0.00,
19:19:02,80,11.0,0.0,11.0,0.00,
19:19:03,80,11.0,0.0,11.0,0.00,
19:19:04,80,11.0,0.0,11.0,0.00,
19:19:05,80,11.0,0.0,11.0,0.00,
19:19:06,80,11.0,0.0,11.0,0.00,
19:19:07,80,11.0,0.0,11.0,0.00,
19:19:08,80,11.0,0.0,11.0,0.00,
19:19:09,80,11.0,0.0,11.0,0.00,
19:19:10,80,11.0,0.0,11.0,0.00,
19:19:11,80,11.0,0.0,11.0,0.00,
19:19:12,80,11.0,0.0,11.0,0.00,
19:19:13,80,11.0,0.0,11.0,0.00,
19:19:14,80,11.0,0.0,11.0,0.00,
19:19:16,80,11.0,0.0,11.0,0.00,
19:19:17,80,11.0,0.0,11.0,0.00,
19:19:18,80,11.0,0.0,11.0,0.00,
19:19:19,80,11.0,0.0,11.0,0.00,
19:19:20,80,11.0,0.0,11.0,0.00,
19:19:21,80,11.0,0.0,11.0,0.00,
19:19:22,80,11.0,0.0,11.0,0.00,
19:19:23,80,11.0,0.0,11.0,0.00,
19:19:24,80,11.0,0.0,11.0,0.00,
19:19:25,80,11.0,0.0,11.0,0.00,
19:19:26,80,11.0,0.0,11.0,0.00,
19:19:27,80,11.0,0.0,11.0,0.00,
19:19:28,80,11.0,0.0,11.0,0.00,
19:19:29,80,11.0,0.0,11.0,0.00,
19:19:30,80,11.0,0.0,11.0,0.00,
19:19:31,80,11.0,0.0,11.0,0.00,
19:19:32,80,11.0,0.0,11.0,0.00,
19:19:33,80,11.0,0.0,11.0,0.00,
19:19:34,80,11.0,0.0,11.0,0.00,
19:19:35,80,11.0,0.0,11.0,0.00,
19:19:36,80,11.0,0.0,11.0,0.00,
19:19:37,80,11.0,0.0,11.0,0.00,
19:19:39,80,11.0,0.0,11.0,0.00,
19:19:40,80,11.0,0.0,11.0,0.00,
19:19:41,80,11.0,0.0,11.0,0.00,
19:19:42,80,11.0,0.0,11.0,0.00,
19:19:43,80,11.0,0.0,11.0,0.00,
19:19:44,80,11.0,0.0,11.0,0.00,
19:19:45,80,11.0,0.0,11.0,0.00,
19:19:46,80,11.0,0.0,11.0,0.00,
19:19:47,80,11.0,0.0,11.0,0.00,
19:19:48,80,11.0,0.0,11.0,0.00,
19:19:49,80,11.0,0.0,11.0,0.00,
19:19:50,80,11.0,0.0,11.0,0.00,
19:19:51,80,6.2,0.0,6.2,0.00,
19:19:52,80,6.2,0.0,6.2,0.00,
19:19:53,80,6.2,0.0,6.2,0.00,
19:19:54,80,6.2,0.0,6.2,0.00,
19:19:55,80,6.2,0.0,6.2,0.00,
19:19:56,80,6.2,0.0,6.2,0.00,
19:19:57,80,6.2,0.0,6.2,0.00,
19:19:58,80,6.2,0.0,6.2,0.00,
19:19:59,80,6.2,0.0,6.2,0.00,
19:20:00,80,6.2,0.0,6.2,0.00,
19:20:01,80,6.2,0.0,6.2,0.00,
19:20:03,80,6.2,0.0,6.2,0.00,
19:20:04,80,6.2,0.0,6.2,0.00,
19:20:05,80,6.2,0.0,6.2,0.00,
19:20:06,80,6.2,0.0,6.2,0.00,
19:20:07,80,6.2,0.0,6.2,0.00,
19:20:08,80,6.2,0.0,6.2,0.00,
19:20:09,80,6.2,0.0,6.2,0.00,
19:20:10,80,6.2,0.0,6.2,0.00,
19:20:11,80,6.2,0.0,6.2,0.00,
19:20:12,80,6.2,0.0,6.2,0.00,
19:20:13,80,6.2,0.0,6.2,0.00,
19:20:14,80,6.2,0.0,6.2,0.00,
19:20:15,80,6.2,0.0,6.2,0.00,
19:20:16,80,6.2,0.0,6.2,0.00,
19:20:17,80,6.2,0.0,6.2,0.00,
19:20:18,80,6.2,0.0,6.2,0.00,
19:20:19,80,6.2,0.0,6.2,0.00,
19:20:20,80,6.2,0.0,6.2,0.00,
19:20:21,80,6.2,0.0,6.2,0.00,
19:20:22,80,6.2,0.0,6.2,0.00,
19:20:23,80,6.2,0.0,6.2,0.00,
19:20:24,80,6.2,0.0,6.2,0.00,
19:20:25,80,6.2,0.0,6.2,0.00,
19:20:27,80,6.2,0.0,6.2,0.00,
19:20:28,80,6.2,0.0,6.2,0.00,
19:20:29,80,6.2,0.0,6.2,0.00,
19:20:30,80,6.2,0.0,6.2,0.00,
19:20:31,80,6.2,0.0,6.2,0.00,
19:20:32,80,6.2,0.0,6.2,0.00,
19:20:33,80,6.2,0.0,6.2,0.00,
19:20:34,80,6.2,0.0,6.2,0.00,
19:20:35,80,6.2,0.0,6.2,0.00,
19:20:36,80,6.2,0.0,6.2,0.00,
19:20:37,80,6.2,0.0,6.2,0.00,
19:20:38,80,6.2,0.0,6.2,0.00,
19:20:39,80,6.2,0.0,6.2,0.00,
19:20:40,80,6.2,0.0,6.2,0.00,
19:20:41,80,6.2,0.0,6.2,0.00,
19:20:42,80,6.2,0.0,6.2,0.00,
19:20:43,80,6.2,0.0,6.2,0.00,
19:20:44,80,6.2,0.0,6.2,0.00,
19:20:45,80,6.2,0.0,6.2,0.00,
19:20:46,80,6.2,0.0,6.2,0.00,
19:20:47,80,6.2,0.0,6.2,0.00,
19:20:48,80,6.2,0.0,6.2,0.00,
19:20:49,80,6.2,0.0,6.2,0.00,
19:20:51,80,6.2,0.0,6.2,0.00,
19:20:52,80,3.2,0.0,3.2,0.00,
19:20:53,80,3.2,0.0,3.2,0.00,
19:20:54,80,3.2,0.0,3.2,0.00,
19:20:55,80,3.2,0.0,3.2,0.00,
19:20:56,80,3.2,0.0,3.2,0.00,
19:20:57,80,3.2,0.0,3.2,0.00,
19:20:58,80,3.2,0.0,3.2,0.00,
19:20:59,80,3.2,0.0,3.2,0.00,
19:21:00,80,3.2,0.0,3.2,0.00,
19:21:01,80,3.2,0.0,3.2,0.00,
19:21:02,80,3.2,0.0,3.2,0.00,
19:21:03,80,3.2,0.0,3.2,0.00,
19:21:04,80,3.2,0.0,3.2,0.00,
19:21:05,80,3.2,0.0,3.2,0.00,
19:21:06,80,3.2,0.0,3.2,0.00,
19:21:07,80,3.2,0.0,3.2,0.00,
19:21:08,80,3.2,0.0,3.2,0.00,
19:21:09,80,3.2,0.0,3.2,0.00,
19:21:10,80,3.2,0.0,3.2,0.00,
19:21:11,80,3.2,0.0,3.2,0.00,
19:21:12,80,3.2,0.0,3.2,0.00,
19:21:13,80,3.2,0.0,3.2,0.00,
19:21:15,80,3.2,0.0,3.2,0.00,
19:21:16,80,3.2,0.0,3.2,0.00,
19:21:17,80,3.2,0.0,3.2,0.00,
19:21:18,80,3.2,0.0,3.2,0.00,
19:21:19,80,3.2,0.0,3.2,0.00,
19:21:20,80,3.2,0.0,3.2,0.00,
19:21:21,80,3.2,0.0,3.2,0.00,
19:21:22,80,3.2,0.0,3.2,0.00,
19:21:23,80,3.2,0.0,3.2,0.00,
19:21:24,80,3.2,0.0,3.2,0.00,
19:21:25,80,3.2,0.0,3.2,0.00,
19:21:26,80,3.2,0.0,3.2,0.00,
19:21:27,80,3.2,0.0,3.2,0.00,
19:21:28,80,3.2,0.0,3.2,0.00,
19:21:29,80,3.2,0.0,3.2,0.00,
19:21:30,80,3.2,0.0,3.2,0.00,
19:21:31,80,3.2,0.0,3.2,0.00,
19:21:32,80,3.2,0.0,3.2,0.00,
19:21:33,80,3.2,0.0,3.2,0.00,
19:21:34,80,3.2,0.0,3.2,0.00,
19:21:35,80,3.2,0.0,3.2,0.00,
19:21:36,80,3.2,0.0,3.2,0.00,
19:21:37,80,3.2,0.0,3.2,0.00,
19:21:39,80,3.2,0.0,3.2,0.00,
19:21:40,80,3.2,0.0,3.2,0.00,
19:21:41,80,3.2,0.0,3.2,0.00,
19:21:42,80,3.2,0.0,3.2,0.00,
19:21:43,80,3.2,0.0,3.2,0.00,
19:21:44,80,3.2,0.0,3.2,0.00,
19:21:45,80,3.2,0.0,3.2,0.00,
19:21:46,80,3.2,0.0,3.2,0.00,
19:21:47,80,3.2,0.0,3.2,0.00,
19:21:48,80,3.2,0.0,3.2,0.00,
19:21:49,80,3.2,0.0,3.2,0.00,
19:21:50,80,3.2,0.0,3.2,0.00,
19:21:51,80,3.3,0.0,3.3,0.00,
19:21:52,80,3.3,0.0,3.3,0.00,
19:21:53,80,3.3,0.0,3.3,0.00,
19:21:54,80,3.3,0.0,3.3,0.00,
19:21:55,80,3.3,0.0,3.3,0.00,
19:21:56,80,3.3,0.0,3.3,0.00,
19:21:57,80,3.3,0.0,3.3,0.00,
19:21:58,80,3.3,0.0,3.3,0.00,
19:21:59,80,3.3,0.0,3.3,0.00,
19:22:00,80,3.3,0.0,3.3,0.00,
19:22:02,80,3.3,0.0,3.3,0.00,
19:22:03,80,3.3,0.0,3.3,0.00,
19:22:04,80,3.3,0.0,3.3,0.00,
19:22:05,80,3.3,0.0,3.3,0.00,
19:22:06,80,3.3,0.0,3.3,0.00,
19:22:07,80,3.3,0.0,3.3,0.00,
19:22:08,80,3.3,0.0,3.3,0.00,
19:22:09,80,3.3,0.0,3.3,0.00,
19:22:10,80,3.3,0.0,3.3,0.00,
19:22:11,80,3.3,0.0,3.3,0.00,
19:22:12,80,3.3,0.0,3.3,0.00,
19:22:13,80,3.3,0.0,3.3,0.00,
19:22:14,80,3.3,0.0,3.3,0.00,
19:22:15,80,3.3,0.0,3.3,0.00,
19:22:16,80,3.3,0.0,3.3,0.00,
19:22:17,80,3.3,0.0,3.3,0.00,
19:22:18,80,3.3,0.0,3.3,0.00,
19:22:19,80,3.3,0.0,3.3,0.00,
19:22:20,80,3.3,0.0,3.3,0.00,
19:22:21,80,3.3,0.0,3.3,0.00,
19:22:22,80,3.3,0.0,3.3,0.00,
19:22:23,80,3.3,0.0,3.3,0.00,
19:22:25,80,3.3,0.0,3.3,0.00,
19:22:26,80,3.3,0.0,3.3,0.00,
19:22:27,80,3.3,0.0,3.3,0.00,
19:22:28,80,3.3,0.0,3.3,0.00,
19:22:29,80,3.3,0.0,3.3,0.00,
19:22:30,80,3.3,0.0,3.3,0.00,
19:22:31,80,3.3,0.0,3.3,0.00,
19:22:32,80,3.3,0.0,3.3,0.00,
19:22:33,80,3.3,0.0,3.3,0.00,
19:22:34,80,3.3,0.0,3.3,0.00,
19:22:35,80,3.3,0.0,3.3,0.00,
19:22:36,80,3.3,0.0,3.3,0.00,
19:22:37,80,3.3,0.0,3.3,0.00,
19:22:38,80,3.3,0.0,3.3,0.00,
19:22:39,80,3.3,0.0,3.3,0.00,
19:22:40,80,3.3,0.0,3.3,0.00,
19:22:41,80,3.3,0.0,3.3,0.00,
19:22:42,80,3.3,0.0,3.3,0.00,
19:22:43,80,3.3,0.0,3.3,0.00,
19:22:44,80,3.3,0.0,3.3,0.00,
19:22:45,80,3.3,0.0,3.3,0.00,
19:22:46,80,3.3,0.0,3.3,0.00,
19:22:48,80,3.3,0.0,3.3,0.00,
19:22:49,80,3.3,0.0,3.3,0.00,
19:22:50,80,3.3,0.0,3.3,0.00,
19:22:51,80,5.6,0.0,5.6,0.00,
19:22:52,80,5.6,0.0,5.6,0.00,
19:22:53,80,5.6,0.0,5.6,0.00,
19:22:54,80,5.6,0.0,5.6,0.00,
19:22:55,80,5.6,0.0,5.6,0.00,
